Date,Close,Open,High,Low
9/25/12,"2,803.25","2,840.50","2,853.00","2,798.25"
9/26/12,"2,774.25","2,804.25","2,807.25","2,762.25"
9/27/12,"2,814.50","2,774.75","2,821.25","2,774.75"
9/28/12,"2,792.00","2,814.50","2,819.25","2,788.75"
10/1/12,"2,788.25","2,789.00","2,822.50","2,777.75"
10/2/12,"2,795.25","2,787.00","2,807.75","2,772.50"
10/3/12,"2,808.00","2,795.25","2,817.25","2,788.00"
10/4/12,"2,821.50","2,809.00","2,830.00","2,807.75"
10/5/12,"2,804.25","2,822.00","2,840.75","2,799.75"
10/8/12,"2,777.50","2,806.25","2,808.00","2,774.50"
10/9/12,"2,734.00","2,778.75","2,786.75","2,730.00"
10/10/12,"2,722.75","2,735.00","2,743.75","2,717.25"
10/11/12,"2,713.25","2,722.50","2,745.50","2,712.00"
10/12/12,"2,710.00","2,713.75","2,728.25","2,707.25"
10/15/12,"2,731.25","2,713.00","2,736.25","2,705.00"
10/16/12,"2,765.25","2,732.50","2,777.25","2,729.75"
10/17/12,"2,770.50","2,765.75","2,778.75","2,753.50"
10/18/12,"2,732.75","2,771.00","2,774.00","2,727.50"
10/19/12,"2,664.00","2,731.00","2,737.50","2,664.00"
10/22/12,"2,687.75","2,664.50","2,693.00","2,657.50"
10/23/12,"2,660.50","2,691.00","2,695.25","2,651.50"
10/24/12,"2,650.50","2,660.00","2,680.50","2,646.25"
10/25/12,"2,648.00","2,652.50","2,673.50","2,640.25"
10/26/12,"2,659.00","2,651.50","2,669.25","2,604.50"
10/29/12,"2,659.00","2,654.50","2,658.50","2,634.25"
10/30/12,"2,659.00","2,637.25","2,657.00","2,626.00"
10/31/12,"2,640.50","2,662.25","2,676.75","2,631.75"
11/1/12,"2,684.75","2,634.25","2,688.75","2,627.25"
11/2/12,"2,641.00","2,686.00","2,694.00","2,641.50"
11/5/12,"2,662.25","2,640.50","2,673.50","2,634.75"
11/6/12,"2,675.75","2,661.25","2,691.75","2,653.25"
11/7/12,"2,610.00","2,676.75","2,688.00","2,599.00"
11/8/12,"2,572.00","2,612.75","2,623.25","2,568.50"
11/9/12,"2,580.50","2,573.50","2,607.25","2,556.25"
11/12/12,"2,581.00","2,581.50","2,597.25","2,572.00"
11/13/12,"2,560.50","2,581.75","2,585.75","2,553.00"
11/14/12,"2,529.50","2,567.50","2,585.75","2,526.50"
11/15/12,"2,522.00","2,531.25","2,541.00","2,512.75"
11/16/12,"2,533.00","2,522.75","2,539.25","2,492.00"
11/19/12,"2,585.50","2,535.00","2,594.25","2,534.50"
11/20/12,"2,593.50","2,584.75","2,596.75","2,568.00"
11/21/12,"2,596.00","2,592.00","2,602.00","2,577.00"
11/23/12,"2,634.25","2,598.25","2,638.75","2,596.25"
11/26/12,"2,645.75","2,633.00","2,650.75","2,623.00"
11/27/12,"2,641.25","2,648.50","2,658.75","2,636.50"
11/28/12,"2,660.50","2,640.00","2,665.50","2,611.50"
11/29/12,"2,680.00","2,663.50","2,688.50","2,659.75"
11/30/12,"2,675.75","2,672.00","2,689.75","2,667.25"
12/3/12,"2,670.00","2,676.00","2,698.50","2,666.25"
12/4/12,"2,664.50","2,667.75","2,675.75","2,650.25"
12/5/12,"2,637.50","2,661.00","2,679.25","2,623.00"
12/6/12,"2,654.00","2,636.00","2,662.00","2,622.50"
12/7/12,"2,636.00","2,655.00","2,673.25","2,629.50"
12/10/12,"2,650.50","2,637.00","2,660.75","2,625.75"
12/11/12,"2,685.75","2,647.50","2,696.50","2,644.25"
12/12/12,"2,670.25","2,686.25","2,696.00","2,668.00"
12/13/12,"2,651.75","2,670.25","2,689.25","2,642.50"
12/14/12,"2,627.75","2,650.25","2,662.75","2,620.00"
12/17/12,"2,666.50","2,635.25","2,669.75","2,614.00"
12/18/12,"2,704.00","2,666.50","2,709.25","2,666.50"
12/19/12,"2,694.25","2,704.50","2,716.00","2,688.50"
12/20/12,"2,693.00","2,689.00","2,704.00","2,679.75"
12/21/12,"2,664.25","2,693.50","2,694.75","2,640.25"
12/24/12,"2,648.75","2,660.00","2,662.75","2,646.50"
12/26/12,"2,628.50","2,653.50","2,658.75","2,622.00"
12/27/12,"2,622.50","2,631.75","2,637.75","2,593.50"
12/28/12,"2,586.00","2,625.00","2,630.50","2,582.50"
12/31/12,"2,655.25","2,590.25","2,665.00","2,580.00"
1/2/13,"2,738.75","2,686.25","2,742.75","2,686.25"
1/3/13,"2,725.50","2,739.00","2,747.00","2,719.00"
1/4/13,"2,713.00","2,726.50","2,736.00","2,711.25"
1/7/13,"2,717.75","2,716.25","2,722.75","2,702.50"
1/8/13,"2,714.00","2,718.75","2,724.75","2,698.50"
1/9/13,"2,722.00","2,715.00","2,730.25","2,711.25"
1/10/13,"2,737.00","2,722.50","2,743.50","2,713.75"
1/11/13,"2,743.75","2,742.50","2,744.50","2,732.25"
1/14/13,"2,728.75","2,744.00","2,750.25","2,719.25"
1/15/13,"2,714.25","2,731.00","2,732.25","2,705.25"
1/16/13,"2,726.00","2,720.75","2,737.50","2,710.50"
1/17/13,"2,740.50","2,726.25","2,752.00","2,716.50"
1/18/13,"2,733.75","2,735.50","2,741.75","2,722.50"
1/22/13,"2,751.00","2,734.25","2,758.00","2,720.75"
1/23/13,"2,759.00","2,756.50","2,768.75","2,728.50"
1/24/13,"2,718.25","2,716.25","2,743.00","2,707.75"
1/25/13,"2,728.00","2,714.25","2,739.50","2,711.75"
1/28/13,"2,737.50","2,729.50","2,747.50","2,726.25"
1/29/13,"2,742.75","2,734.75","2,747.00","2,716.25"
1/30/13,"2,735.75","2,745.50","2,751.75","2,726.25"
1/31/13,"2,725.00","2,734.00","2,746.25","2,723.75"
2/1/13,"2,756.50","2,733.00","2,764.00","2,730.50"
2/4/13,"2,711.50","2,759.25","2,759.25","2,709.00"
2/5/13,"2,749.25","2,710.00","2,759.25","2,709.25"
2/6/13,"2,737.25","2,753.50","2,757.00","2,733.00"
2/7/13,"2,742.00","2,739.50","2,748.75","2,712.75"
2/8/13,"2,772.00","2,742.00","2,778.50","2,741.00"
2/11/13,"2,770.50","2,771.25","2,780.75","2,763.50"
2/12/13,"2,760.75","2,770.75","2,774.50","2,758.75"
2/13/13,"2,770.25","2,765.25","2,781.75","2,762.75"
2/14/13,"2,767.25","2,766.75","2,775.00","2,756.00"
2/15/13,"2,761.25","2,769.25","2,776.75","2,754.25"
2/19/13,"2,780.75","2,759.75","2,786.00","2,758.25"
2/20/13,"2,737.50","2,784.50","2,786.50","2,725.00"
2/21/13,"2,714.00","2,736.00","2,741.00","2,699.50"
2/22/13,"2,735.75","2,716.00","2,739.00","2,714.25"
2/25/13,"2,702.25","2,736.75","2,764.50","2,691.75"
2/26/13,"2,707.75","2,702.25","2,718.25","2,689.00"
2/27/13,"2,740.50","2,711.00","2,757.75","2,703.25"
2/28/13,"2,738.00","2,741.00","2,761.50","2,732.50"
3/1/13,"2,748.75","2,738.00","2,751.50","2,711.75"
3/4/13,"2,760.00","2,745.50","2,763.75","2,732.75"
3/5/13,"2,798.25","2,762.50","2,803.75","2,761.00"
3/6/13,"2,788.25","2,800.75","2,809.25","2,788.75"
3/7/13,"2,799.25","2,790.50","2,804.50","2,788.50"
3/8/13,"2,801.50","2,798.50","2,827.75","2,792.50"
3/11/13,"2,809.75","2,801.50","2,812.25","2,791.25"
3/12/13,"2,803.00","2,809.75","2,811.25","2,787.75"
3/13/13,"2,799.00","2,803.00","2,808.50","2,787.75"
3/14/13,"2,806.00","2,800.25","2,813.25","2,797.50"
3/15/13,"2,803.36","2,805.00","2,811.50","2,804.50"
3/18/13,"2,787.00","2,774.00","2,797.25","2,748.25"
3/19/13,"2,779.50","2,787.25","2,800.00","2,755.25"
3/20/13,"2,785.25","2,776.75","2,806.50","2,771.75"
3/21/13,"2,769.75","2,788.25","2,788.25","2,761.25"
3/22/13,"2,793.50","2,769.25","2,799.50","2,763.25"
3/25/13,"2,784.25","2,793.50","2,811.50","2,771.00"
3/26/13,"2,799.75","2,788.25","2,803.75","2,784.50"
3/27/13,"2,801.00","2,802.25","2,806.00","2,776.50"
3/28/13,"2,811.00","2,801.25","2,814.75","2,791.50"
4/1/13,"2,788.00","2,811.00","2,815.75","2,784.25"
4/2/13,"2,812.75","2,789.75","2,823.00","2,786.25"
4/3/13,"2,787.00","2,814.25","2,819.25","2,780.25"
4/4/13,"2,785.00","2,788.00","2,801.50","2,772.50"
4/5/13,"2,763.00","2,785.00","2,785.50","2,737.50"
4/8/13,"2,781.00","2,763.25","2,788.25","2,757.00"
4/9/13,"2,797.50","2,784.75","2,809.75","2,773.00"
4/10/13,"2,853.25","2,799.00","2,857.50","2,794.75"
4/11/13,"2,853.25","2,852.00","2,858.50","2,843.25"
4/12/13,"2,846.25","2,853.75","2,856.25","2,828.25"
4/15/13,"2,783.50","2,846.50","2,851.00","2,771.25"
4/16/13,"2,828.00","2,786.00","2,834.25","2,785.25"
4/17/13,"2,774.50","2,830.50","2,830.50","2,758.25"
4/18/13,"2,739.50","2,770.50","2,788.00","2,724.00"
4/19/13,"2,768.25","2,746.25","2,779.50","2,736.75"
4/22/13,"2,797.25","2,772.50","2,812.50","2,770.75"
4/23/13,"2,823.00","2,800.75","2,843.50","2,785.00"
4/24/13,"2,824.00","2,829.50","2,838.25","2,816.00"
4/25/13,"2,844.00","2,821.75","2,854.50","2,814.00"
4/26/13,"2,830.50","2,841.00","2,844.75","2,822.25"
4/29/13,"2,858.75","2,833.75","2,871.75","2,827.50"
4/30/13,"2,880.00","2,859.75","2,884.25","2,853.25"
5/1/13,"2,863.50","2,884.00","2,887.00","2,862.25"
5/2/13,"2,902.00","2,868.00","2,910.50","2,867.25"
5/3/13,"2,935.00","2,902.00","2,947.75","2,900.25"
5/6/13,"2,947.50","2,936.75","2,954.00","2,936.50"
5/7/13,"2,946.50","2,947.50","2,956.75","2,937.25"
5/8/13,"2,961.75","2,946.75","2,965.00","2,941.75"
5/9/13,"2,958.00","2,961.00","2,978.25","2,950.00"
5/10/13,"2,975.50","2,961.25","2,978.75","2,958.75"
5/13/13,"2,981.00","2,972.25","2,987.50","2,960.50"
5/14/13,"2,995.25","2,981.25","3,005.00","2,971.25"
5/15/13,"3,001.00","2,995.75","3,007.50","2,982.50"
5/16/13,"2,998.25","3,004.25","3,019.00","2,996.00"
5/17/13,"3,022.75","3,001.00","3,028.25","2,998.00"
5/20/13,"3,021.00","3,021.25","3,032.00","3,010.00"
5/21/13,"3,021.50","3,019.50","3,036.75","3,010.00"
5/22/13,"3,001.00","3,021.75","3,053.50","2,983.75"
5/23/13,"2,992.25","3,006.25","3,008.50","2,961.25"
5/24/13,"2,992.25","2,995.75","3,003.00","2,963.50"
5/27/13,"2,999.80","2,999.30","3,002.70","2,985.20"
5/28/13,"3,003.50","2,991.25","3,036.75","2,985.00"
5/29/13,"2,995.50","3,004.75","3,008.75","2,978.25"
5/30/13,"3,010.00","2,995.00","3,025.50","2,981.75"
5/31/13,"2,980.25","3,011.00","3,022.75","2,976.25"
6/3/13,"2,985.50","2,981.00","2,995.00","2,950.00"
6/4/13,"2,974.75","2,986.50","3,007.00","2,961.00"
6/5/13,"2,938.50","2,970.75","2,977.75","2,932.00"
6/6/13,"2,949.50","2,939.25","2,954.00","2,910.50"
6/7/13,"2,980.50","2,948.25","2,992.00","2,940.00"
6/10/13,"2,987.00","2,981.00","3,004.00","2,976.25"
6/11/13,"2,963.50","2,987.75","2,989.00","2,949.50"
6/12/13,"2,920.25","2,965.50","2,979.50","2,919.50"
6/13/13,"2,962.25","2,922.75","2,969.50","2,897.75"
6/14/13,"2,942.00","2,966.25","2,968.50","2,938.75"
6/17/13,"2,970.00","2,936.50","2,989.75","2,936.50"
6/18/13,"2,993.50","2,972.50","3,002.50","2,971.00"
6/19/13,"2,961.50","2,996.75","3,003.50","2,958.25"
6/20/13,"2,886.50","2,960.75","2,962.25","2,882.25"
6/21/13,"2,874.00","2,888.00","2,907.50","2,874.00"
6/24/13,"2,844.00","2,866.50","2,870.75","2,817.75"
6/25/13,"2,858.25","2,846.25","2,873.75","2,830.75"
6/26/13,"2,883.00","2,857.00","2,892.75","2,845.75"
6/27/13,"2,899.50","2,885.75","2,918.25","2,882.25"
6/28/13,"2,901.25","2,899.00","2,922.00","2,884.25"
7/1/13,"2,917.00","2,902.75","2,946.75","2,894.25"
7/2/13,"2,923.25","2,919.25","2,941.25","2,907.25"
7/3/13,"2,936.50","2,923.25","2,949.00","2,897.00"
7/4/13,"2,963.30","2,940.70","2,967.10","2,940.30"
7/5/13,"2,956.50","2,937.75","2,971.25","2,927.75"
7/8/13,"2,958.75","2,961.50","2,978.25","2,948.75"
7/9/13,"2,974.25","2,961.00","2,985.00","2,959.00"
7/10/13,"2,996.25","2,977.25","3,014.00","2,969.00"
7/11/13,"3,055.00","3,011.50","3,058.00","3,011.50"
7/12/13,"3,062.00","3,053.00","3,070.50","3,049.25"
7/15/13,"3,073.00","3,062.75","3,076.50","3,062.75"
7/16/13,"3,070.75","3,074.00","3,080.25","3,063.75"
7/17/13,"3,079.25","3,073.25","3,086.50","3,065.50"
7/18/13,"3,047.50","3,075.25","3,087.00","3,046.00"
7/19/13,"3,040.75","3,049.00","3,049.00","3,030.50"
7/22/13,"3,047.50","3,043.75","3,055.25","3,038.50"
7/23/13,"3,026.00","3,049.25","3,060.00","3,023.50"
7/24/13,"3,048.00","3,038.00","3,057.25","3,028.75"
7/25/13,"3,050.00","3,052.50","3,058.25","3,027.50"
7/26/13,"3,070.50","3,053.00","3,073.50","3,037.50"
7/29/13,"3,065.50","3,070.00","3,078.50","3,056.75"
7/30/13,"3,085.50","3,066.00","3,094.75","3,065.50"
7/31/13,"3,083.00","3,082.50","3,105.00","3,079.25"
8/1/13,"3,112.75","3,088.75","3,123.50","3,088.75"
8/2/13,"3,136.00","3,118.25","3,138.00","3,112.25"
8/5/13,"3,136.00","3,136.25","3,140.25","3,128.00"
8/6/13,"3,118.00","3,136.00","3,139.50","3,106.25"
8/7/13,"3,116.00","3,117.75","3,119.50","3,090.75"
8/8/13,"3,127.00","3,117.25","3,136.50","3,108.50"
8/9/13,"3,113.25","3,129.25","3,134.75","3,107.00"
8/12/13,"3,124.00","3,113.50","3,129.50","3,094.25"
8/13/13,"3,137.00","3,126.00","3,148.00","3,104.75"
8/14/13,"3,123.25","3,138.75","3,143.75","3,114.25"
8/15/13,"3,071.00","3,113.00","3,114.75","3,066.50"
8/16/13,"3,069.75","3,071.75","3,090.00","3,068.25"
8/19/13,"3,070.50","3,068.50","3,100.50","3,060.25"
8/20/13,"3,081.00","3,071.25","3,097.00","3,063.50"
8/21/13,"3,062.50","3,081.75","3,098.75","3,059.25"
8/22/13,"3,101.75","3,062.00","3,107.00","3,055.50"
8/23/13,"3,121.25","3,103.50","3,127.00","3,096.50"
8/26/13,"3,121.00","3,120.25","3,147.25","3,117.25"
8/27/13,"3,059.50","3,123.50","3,124.75","3,052.50"
8/28/13,"3,068.25","3,061.50","3,084.75","3,056.00"
8/29/13,"3,089.50","3,068.25","3,109.00","3,064.00"
8/30/13,"3,073.50","3,093.50","3,103.50","3,062.00"
9/2/13,"3,106.20","3,097.10","3,113.40","3,094.40"
9/3/13,"3,086.50","3,088.75","3,113.25","3,076.00"
9/4/13,"3,128.25","3,087.75","3,132.00","3,083.25"
9/5/13,"3,128.00","3,131.50","3,137.75","3,124.00"
9/6/13,"3,129.50","3,128.50","3,150.25","3,096.50"
9/9/13,"3,165.00","3,132.75","3,175.25","3,130.50"
9/10/13,"3,182.75","3,171.50","3,189.25","3,167.25"
9/11/13,"3,178.50","3,184.25","3,188.75","3,160.00"
9/12/13,"3,176.00","3,184.25","3,186.75","3,170.25"
9/13/13,"3,177.75","3,177.25","3,182.50","3,161.75"
9/16/13,"3,167.75","3,196.25","3,219.25","3,163.00"
9/17/13,"3,190.75","3,168.75","3,196.00","3,163.00"
9/18/13,"3,228.75","3,192.75","3,236.25","3,189.75"
9/19/13,"3,239.25","3,232.00","3,245.00","3,232.00"
9/20/13,"3,226.50","3,239.50","3,251.50","3,226.50"
9/23/13,"3,209.00","3,222.75","3,237.00","3,198.00"
9/24/13,"3,213.25","3,211.00","3,230.75","3,202.75"
9/25/13,"3,200.00","3,215.25","3,220.50","3,195.75"
9/26/13,"3,226.00","3,202.50","3,235.25","3,202.25"
9/27/13,"3,223.00","3,229.75","3,233.50","3,203.00"
9/30/13,"3,209.00","3,211.50","3,223.25","3,178.25"
10/1/13,"3,245.50","3,221.25","3,251.25","3,213.00"
10/2/13,"3,237.50","3,251.00","3,251.00","3,221.00"
10/3/13,"3,202.25","3,239.75","3,248.00","3,189.25"
10/4/13,"3,234.50","3,201.25","3,239.50","3,199.50"
10/7/13,"3,205.00","3,224.00","3,232.75","3,201.75"
10/8/13,"3,150.75","3,206.50","3,214.50","3,144.25"
10/9/13,"3,132.50","3,146.25","3,164.00","3,110.75"
10/10/13,"3,193.50","3,132.75","3,209.50","3,132.75"
10/11/13,"3,225.50","3,193.50","3,230.50","3,175.75"
10/14/13,"3,248.25","3,205.00","3,255.00","3,195.00"
10/15/13,"3,240.75","3,253.50","3,263.50","3,234.00"
10/16/13,"3,264.00","3,240.50","3,276.50","3,234.75"
10/17/13,"3,301.00","3,260.25","3,310.50","3,255.25"
10/18/13,"3,342.00","3,307.50","3,348.00","3,306.75"
10/21/13,"3,354.00","3,344.75","3,362.25","3,342.50"
10/22/13,"3,356.50","3,353.00","3,377.25","3,338.00"
10/23/13,"3,340.00","3,356.00","3,357.25","3,322.25"
10/24/13,"3,371.00","3,342.25","3,379.75","3,335.50"
10/25/13,"3,373.75","3,376.75","3,392.75","3,361.25"
10/28/13,"3,383.25","3,374.25","3,391.00","3,360.75"
10/29/13,"3,384.00","3,377.75","3,392.25","3,368.50"
10/30/13,"3,392.25","3,390.25","3,401.75","3,364.25"
10/31/13,"3,369.00","3,380.00","3,394.00","3,360.75"
11/1/13,"3,368.00","3,377.25","3,388.50","3,357.50"
11/4/13,"3,377.50","3,368.00","3,387.25","3,366.75"
11/5/13,"3,379.75","3,378.00","3,390.50","3,355.75"
11/6/13,"3,376.00","3,380.00","3,398.00","3,370.25"
11/7/13,"3,319.50","3,374.00","3,387.00","3,314.25"
11/8/13,"3,360.50","3,321.75","3,363.00","3,310.00"
11/11/13,"3,354.25","3,361.50","3,365.50","3,345.50"
11/12/13,"3,364.50","3,354.75","3,366.75","3,343.75"
11/13/13,"3,402.00","3,363.50","3,406.75","3,338.25"
11/14/13,"3,410.50","3,392.50","3,415.75","3,386.75"
11/15/13,"3,416.50","3,412.25","3,421.25","3,405.25"
11/18/13,"3,384.00","3,416.50","3,425.75","3,380.25"
11/19/13,"3,375.50","3,387.75","3,400.50","3,370.75"
11/20/13,"3,366.50","3,375.75","3,398.50","3,358.50"
11/21/13,"3,400.50","3,367.75","3,406.00","3,360.25"
11/22/13,"3,420.00","3,400.75","3,422.50","3,400.00"
11/25/13,"3,429.00","3,422.50","3,437.25","3,420.25"
11/26/13,"3,447.25","3,426.75","3,456.00","3,422.75"
11/27/13,"3,468.50","3,447.00","3,472.25","3,445.75"
11/28/13,"3,481.40","3,472.20","3,484.10","3,471.70"
11/29/13,"3,487.50","3,469.00","3,496.50","3,468.75"
12/2/13,"3,483.00","3,493.00","3,501.25","3,476.75"
12/3/13,"3,475.75","3,483.75","3,488.75","3,466.25"
12/4/13,"3,482.50","3,476.25","3,494.00","3,453.25"
12/5/13,"3,478.75","3,482.50","3,492.00","3,468.75"
12/6/13,"3,504.00","3,478.00","3,511.00","3,477.00"
12/9/13,"3,518.50","3,505.00","3,524.75","3,505.00"
12/10/13,"3,516.00","3,519.25","3,524.25","3,507.75"
12/11/13,"3,470.50","3,517.50","3,522.25","3,464.50"
12/12/13,"3,459.50","3,471.25","3,479.50","3,455.50"
12/13/13,"3,457.50","3,457.00","3,478.25","3,449.75"
12/16/13,"3,474.50","3,457.00","3,495.25","3,434.50"
12/17/13,"3,465.25","3,470.75","3,483.25","3,460.75"
12/18/13,"3,512.75","3,464.75","3,513.50","3,422.00"
12/19/13,"3,497.00","3,513.50","3,516.75","3,482.50"
12/20/13,"3,535.50","3,499.25","3,545.00","3,499.25"
12/23/13,"3,564.75","3,541.00","3,567.50","3,541.00"
12/24/13,"3,569.75","3,565.25","3,572.75","3,561.00"
12/26/13,"3,581.75","3,572.75","3,583.75","3,568.25"
12/27/13,"3,570.25","3,582.75","3,587.50","3,567.00"
12/30/13,"3,565.75","3,569.75","3,573.50","3,556.00"
12/31/13,"3,583.75","3,566.50","3,594.75","3,565.00"
1/1/14,"3,588.20","3,588.20","3,588.20","3,588.20"
1/2/14,"3,559.25","3,575.75","3,579.00","3,549.00"
1/3/14,"3,531.50","3,560.25","3,566.50","3,527.25"
1/6/14,"3,517.75","3,530.50","3,540.25","3,505.75"
1/7/14,"3,548.75","3,516.25","3,557.25","3,516.00"
1/8/14,"3,564.75","3,548.25","3,569.50","3,544.00"
1/9/14,"3,547.75","3,562.75","3,577.00","3,535.50"
1/10/14,"3,561.50","3,549.75","3,572.00","3,529.50"
1/13/14,"3,509.50","3,563.25","3,566.50","3,492.50"
1/14/14,"3,573.75","3,510.25","3,576.50","3,503.25"
1/15/14,"3,598.25","3,573.75","3,610.25","3,570.75"
1/16/14,"3,595.25","3,598.50","3,608.25","3,594.00"
1/17/14,"3,584.75","3,597.25","3,609.00","3,574.25"
1/20/14,"3,587.90","3,586.20","3,588.90","3,577.70"
1/21/14,"3,609.50","3,584.50","3,612.00","3,577.50"
1/22/14,"3,620.50","3,607.25","3,629.50","3,605.00"
1/23/14,"3,613.75","3,625.50","3,635.25","3,581.50"
1/24/14,"3,532.25","3,613.25","3,621.25","3,527.75"
1/27/14,"3,503.00","3,531.75","3,545.00","3,468.00"
1/28/14,"3,501.00","3,469.00","3,516.25","3,465.75"
1/29/14,"3,473.00","3,513.50","3,529.00","3,454.25"
1/30/14,"3,502.00","3,480.00","3,537.25","3,471.00"
1/31/14,"3,514.00","3,520.00","3,532.75","3,479.25"
2/3/14,"3,430.00","3,514.00","3,529.75","3,425.25"
2/4/14,"3,452.00","3,439.50","3,473.75","3,431.50"
2/5/14,"3,445.50","3,452.00","3,463.25","3,412.00"
2/6/14,"3,487.25","3,450.25","3,499.25","3,447.75"
2/7/14,"3,558.00","3,490.75","3,561.75","3,479.50"
2/10/14,"3,577.50","3,560.25","3,581.75","3,550.50"
2/11/14,"3,612.75","3,579.25","3,626.00","3,578.50"
2/12/14,"3,624.50","3,612.00","3,633.50","3,610.25"
2/13/14,"3,651.00","3,623.25","3,656.00","3,596.75"
2/14/14,"3,661.00","3,650.50","3,668.00","3,638.00"
2/17/14,"3,664.80","3,662.70","3,672.30","3,656.60"
2/18/14,"3,675.00","3,660.00","3,684.75","3,654.00"
2/19/14,"3,654.50","3,676.00","3,679.50","3,645.25"
2/20/14,"3,671.50","3,654.50","3,677.00","3,638.25"
2/21/14,"3,664.50","3,671.50","3,686.75","3,660.75"
2/24/14,"3,688.00","3,665.75","3,701.50","3,655.00"
2/25/14,"3,688.50","3,685.75","3,697.25","3,668.50"
2/26/14,"3,673.75","3,691.25","3,702.25","3,662.50"
2/27/14,"3,701.50","3,680.25","3,706.75","3,661.25"
2/28/14,"3,695.25","3,703.75","3,722.50","3,665.00"
3/3/14,"3,668.75","3,678.00","3,679.75","3,637.00"
3/4/14,"3,716.75","3,671.00","3,723.25","3,669.75"
3/5/14,"3,728.25","3,718.50","3,732.50","3,712.50"
3/6/14,"3,722.00","3,731.50","3,737.25","3,709.25"
3/7/14,"3,704.25","3,724.00","3,740.50","3,685.75"
3/10/14,"3,707.50","3,701.50","3,712.00","3,684.00"
3/11/14,"3,688.50","3,707.50","3,726.00","3,681.00"
3/12/14,"3,706.75","3,689.25","3,710.00","3,661.50"
3/13/14,"3,651.25","3,708.00","3,722.25","3,636.25"
3/14/14,"3,627.75","3,655.75","3,661.00","3,625.75"
3/17/14,"3,658.25","3,629.25","3,679.50","3,608.50"
3/18/14,"3,701.50","3,661.25","3,708.50","3,646.75"
3/19/14,"3,681.75","3,702.50","3,711.50","3,659.75"
3/20/14,"3,699.00","3,681.25","3,705.50","3,664.75"
3/21/14,"3,734.79","3,698.25","3,718.00","3,694.25"
3/24/14,"3,611.00","3,640.25","3,657.00","3,575.50"
3/25/14,"3,623.75","3,613.50","3,652.00","3,591.00"
3/26/14,"3,572.75","3,622.50","3,647.50","3,570.75"
3/27/14,"3,554.25","3,577.75","3,585.25","3,535.25"
3/28/14,"3,563.00","3,560.00","3,601.25","3,551.50"
3/31/14,"3,586.25","3,572.50","3,611.25","3,572.50"
4/1/14,"3,650.25","3,583.25","3,652.75","3,578.50"
4/2/14,"3,658.25","3,650.50","3,668.50","3,642.50"
4/3/14,"3,630.75","3,658.25","3,669.00","3,609.00"
4/4/14,"3,537.50","3,636.00","3,657.75","3,522.75"
4/7/14,"3,499.25","3,539.50","3,542.75","3,474.50"
4/8/14,"3,528.50","3,501.75","3,536.00","3,490.50"
4/9/14,"3,591.00","3,528.75","3,594.25","3,526.25"
4/10/14,"3,480.00","3,593.25","3,599.50","3,470.25"
4/11/14,"3,444.00","3,485.00","3,493.75","3,431.50"
4/14/14,"3,470.25","3,435.75","3,485.00","3,425.25"
4/15/14,"3,491.25","3,471.00","3,501.00","3,404.75"
4/16/14,"3,501.50","3,497.75","3,524.50","3,479.50"
4/17/14,"3,523.25","3,505.50","3,542.50","3,492.50"
4/21/14,"3,551.25","3,525.00","3,554.25","3,516.75"
4/22/14,"3,585.00","3,553.75","3,588.50","3,545.75"
4/23/14,"3,554.50","3,584.50","3,599.50","3,546.00"
4/24/14,"3,584.75","3,595.75","3,618.25","3,544.00"
4/25/14,"3,530.50","3,588.00","3,589.75","3,516.50"
4/28/14,"3,540.75","3,536.00","3,562.50","3,480.50"
4/29/14,"3,563.75","3,541.50","3,571.25","3,530.00"
4/30/14,"3,573.25","3,557.25","3,578.00","3,539.00"
5/1/14,"3,586.75","3,577.00","3,605.50","3,570.50"
5/2/14,"3,579.25","3,589.50","3,604.50","3,569.50"
5/5/14,"3,590.75","3,583.25","3,598.00","3,548.00"
5/6/14,"3,551.00","3,595.00","3,603.75","3,546.75"
5/7/14,"3,540.50","3,551.00","3,566.50","3,497.50"
5/8/14,"3,537.50","3,539.25","3,579.75","3,518.50"
5/9/14,"3,548.00","3,533.50","3,552.25","3,510.50"
5/12/14,"3,607.75","3,549.25","3,613.50","3,548.25"
5/13/14,"3,608.75","3,611.50","3,624.25","3,603.50"
5/14/14,"3,596.25","3,610.50","3,615.00","3,583.25"
5/15/14,"3,563.25","3,599.25","3,606.75","3,540.25"
5/16/14,"3,582.75","3,563.50","3,589.50","3,543.00"
5/19/14,"3,613.25","3,586.75","3,617.50","3,565.50"
5/20/14,"3,596.50","3,611.25","3,623.75","3,584.50"
5/21/14,"3,633.50","3,599.00","3,635.75","3,593.25"
5/22/14,"3,648.00","3,631.50","3,659.75","3,631.25"
5/23/14,"3,675.00","3,648.25","3,677.00","3,645.25"
5/26/14,"3,687.30","3,680.70","3,692.40","3,677.70"
5/27/14,"3,721.25","3,679.00","3,723.00","3,677.50"
5/28/14,"3,716.00","3,720.50","3,730.25","3,707.50"
5/29/14,"3,735.50","3,716.25","3,737.25","3,713.25"
5/30/14,"3,735.50","3,735.25","3,740.50","3,715.25"
6/2/14,"3,727.50","3,735.00","3,741.50","3,707.25"
6/3/14,"3,730.75","3,728.00","3,735.75","3,714.00"
6/4/14,"3,743.25","3,732.75","3,749.25","3,714.00"
6/5/14,"3,776.25","3,743.50","3,782.00","3,734.00"
6/6/14,"3,798.00","3,777.50","3,800.25","3,775.75"
6/9/14,"3,793.75","3,800.00","3,803.00","3,783.00"
